segment_id,filename,image_panoid,date,query_counter,lat,lon,geometry,years_since_today,name,length,bearing
684828137-684842276,img_684828137-684842276_h1_003.png,b6MM3DvEv7WibhtRCTutbA,2023-11-01,3.0,40.44321496298048,-79.99268486227075,POINT (409760.5726028608 125651.44851836344),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h0_002.png,b6MM3DvEv7WibhtRCTutbA,2023-11-01,2.0,40.44321496298048,-79.99268486227075,POINT (409760.5726028608 125651.44851836344),0.38,NA,203.91099999999997,219.7
684828137-684842276,img_684828137-684842276_h0_004.png,QS60OwxUE1J_T8pSZNTNtg,2023-11-01,8.0,40.44327439169646,-79.99258519672125,POINT (409769.1926340655 125657.83058231488),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h1_007.png,QS60OwxUE1J_T8pSZNTNtg,2023-11-01,9.0,40.44327439169646,-79.99258519672125,POINT (409769.1926340655 125657.83058231488),0.38,NA,203.91099999999997,219.7
684828137-684842276,img_684828137-684842276_h1_005.png,QS60OwxUE1J_T8pSZNTNtg,2023-11-01,9.0,40.44327439169646,-79.99258519672125,POINT (409769.1926340655 125657.83058231488),0.38,NA,152.79,216.8
684842311-684842331,img_684842311-684842331_h0_002.png,eOFcXxs2H8X0Zc9EQSWzrQ,2023-12-01,2.0,40.4425641477313,-79.9918435892919,POINT (409830.08531598805 125577.39422695628),0.3,NA,293.606,198.7
684842311-684842331,img_684842311-684842331_h1_003.png,eOFcXxs2H8X0Zc9EQSWzrQ,2023-12-01,3.0,40.4425641477313,-79.9918435892919,POINT (409830.08531598805 125577.39422695628),0.3,NA,293.606,198.7
684842330-684842331,img_684842330-684842331_h0_002.png,eOFcXxs2H8X0Zc9EQSWzrQ,2023-12-01,2.0,40.4425641477313,-79.9918435892919,POINT (409830.08531598805 125577.39422695628),0.3,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h1_003.png,eOFcXxs2H8X0Zc9EQSWzrQ,2023-12-01,3.0,40.4425641477313,-79.9918435892919,POINT (409830.08531598805 125577.39422695628),0.3,NA,186.197,229.7
684828130-684842314,img_684828130-684842314_h1_011.png,zt39ZqsxlTtQWRhQR0Nbtg,2023-12-01,65.0,40.44267561353139,-79.99177054603673,POINT (409836.5942143734 125589.60996273335),0.3,NA,418.95000000000005,203.1
684828130-684842314,img_684828130-684842314_h0_010.png,zt39ZqsxlTtQWRhQR0Nbtg,2023-12-01,64.0,40.44267561353139,-79.99177054603673,POINT (409836.5942143734 125589.60996273335),0.3,NA,418.95000000000005,203.1
684842331-684842389,img_684842331-684842389_h0_000.png,zt39ZqsxlTtQWRhQR0Nbtg,2023-12-01,0.0,40.44267561353139,-79.99177054603673,POINT (409836.5942143734 125589.60996273335),0.3,NA,82.801,267.2
684842389-684842445,img_684842389-684842445_h0_006.png,zt39ZqsxlTtQWRhQR0Nbtg,2023-12-01,22.0,40.44267561353139,-79.99177054603673,POINT (409836.5942143734 125589.60996273335),0.3,NA,46.053999999999995,350.2
684842311-684842331,img_684842311-684842331_h1_013.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,35.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,293.606,198.7
684842330-684842331,img_684842330-684842331_h0_024.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,60.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,186.197,229.7
684842276-1362263187,img_684842276-1362263187_h1_011.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,31.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,203.91099999999997,219.7
684842276-1362263187,img_684842276-1362263187_h0_010.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,30.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,203.91099999999997,219.7
684842330-684842331,img_684842330-684842331_h1_025.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,61.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h0_018.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,58.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,152.79,216.8
684828137-684842276,img_684828137-684842276_h1_019.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,59.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,152.79,216.8
684842311-684842331,img_684842311-684842331_h0_012.png,vlDd4EvUxVgeMCnCxrI2Dw,2023-11-01,34.0,40.44268457158371,-79.99339113618603,POINT (409699.1787090761 125594.09525819606),0.38,NA,293.606,198.7
684842331-684842389,img_684842331-684842389_h1_001.png,zt39ZqsxlTtQWRhQR0Nbtg,2023-12-01,1.0,40.44267561353139,-79.99177054603673,POINT (409836.5942143734 125589.60996273335),0.3,NA,82.801,267.2
684842389-684842445,img_684842389-684842445_h1_007.png,zt39ZqsxlTtQWRhQR0Nbtg,2023-12-01,23.0,40.44267561353139,-79.99177054603673,POINT (409836.5942143734 125589.60996273335),0.3,NA,46.053999999999995,350.2
684842330-684842331,img_684842330-684842331_h0_004.png,rs4kzGTYz0anmXGi8Vkf5w,2023-11-01,6.0,40.4426851503797,-79.99199573409973,POINT (409817.52309785853 125591.15350884556),0.38,NA,186.197,229.7
684842311-684842331,img_684842311-684842331_h0_004.png,rs4kzGTYz0anmXGi8Vkf5w,2023-11-01,6.0,40.4426851503797,-79.99199573409973,POINT (409817.52309785853 125591.15350884556),0.38,NA,293.606,198.7
684842311-684842331,img_684842311-684842331_h1_005.png,rs4kzGTYz0anmXGi8Vkf5w,2023-11-01,7.0,40.4426851503797,-79.99199573409973,POINT (409817.52309785853 125591.15350884556),0.38,NA,293.606,198.7
684842330-684842331,img_684842330-684842331_h1_005.png,rs4kzGTYz0anmXGi8Vkf5w,2023-11-01,7.0,40.4426851503797,-79.99199573409973,POINT (409817.52309785853 125591.15350884556),0.38,NA,186.197,229.7
684828130-684842314,img_684828130-684842314_h0_008.png,QQ9INEuS4qPcRoK7o2qhmQ,2023-12-01,56.0,40.44278591978501,-79.99169656407909,POINT (409843.17943485954 125601.69497011697),0.3,NA,418.95000000000005,203.1
684842276-1362263187,img_684842276-1362263187_h0_008.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,12.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,203.91099999999997,219.7
684842330-684842331,img_684842330-684842331_h1_011.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,23.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h0_010.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,22.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h0_006.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,16.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,152.79,216.8
684842330-684842331,img_684842330-684842331_h1_023.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,57.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h0_022.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,56.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h1_007.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,17.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h1_009.png,w-ZYGLQAXT5qXzF1b-5LEQ,2023-11-01,13.0,40.44275731811621,-79.9933232993245,POINT (409705.13705998636 125602.02415085213),0.38,NA,203.91099999999997,219.7
684828137-684842276,img_684828137-684842276_h1_015.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,47.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,152.79,216.8
684842311-684842331,img_684842311-684842331_h0_008.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,22.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,293.606,198.7
684842276-1362263187,img_684842276-1362263187_h0_018.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,50.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,203.91099999999997,219.7
684842330-684842331,img_684842330-684842331_h0_018.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,48.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,186.197,229.7
684842276-1362263187,img_684842276-1362263187_h1_019.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,51.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,203.91099999999997,219.7
684842311-684842331,img_684842311-684842331_h1_009.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,23.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,293.606,198.7
684842330-684842331,img_684842330-684842331_h1_019.png,x9eqB0Gr4maZ7BNt2GjA-A,2023-11-01,49.0,40.44289046016304,-79.99316953557592,POINT (409718.55308624683 125616.47197444791),0.38,NA,186.197,229.7
684842276-1362263187,img_684842276-1362263187_h0_016.png,X-r17wxPLOAoDCD3Z3j6HQ,2023-11-01,46.0,40.44295345180907,-79.99308778980983,POINT (409725.6634867006 125623.28809462358),0.38,NA,203.91099999999997,219.7
684828130-684842314,img_684828130-684842314_h1_009.png,QQ9INEuS4qPcRoK7o2qhmQ,2023-12-01,57.0,40.44278591978501,-79.99169656407909,POINT (409843.17943485954 125601.69497011697),0.3,NA,418.95000000000005,203.1
684842331-684842389,img_684842331-684842389_h1_013.png,hqOAKt8gJ975LW7WaPHIqg,2023-12-01,23.0,40.4428291229023,-79.99189828636226,POINT (409826.19334684114 125606.92501965928),0.3,NA,82.801,267.2
684842331-684842389,img_684842331-684842389_h0_012.png,hqOAKt8gJ975LW7WaPHIqg,2023-12-01,22.0,40.4428291229023,-79.99189828636226,POINT (409826.19334684114 125606.92501965928),0.3,NA,82.801,267.2
684842331-684842389,img_684842331-684842389_h1_005.png,qlNruhx5Dngi5EMhjwZaFw,2023-11-01,5.0,40.44314205043467,-79.99168009519185,POINT (409845.57982172223 125641.19103963203),0.38,NA,82.801,267.2
684842331-684842389,img_684842331-684842389_h0_004.png,qlNruhx5Dngi5EMhjwZaFw,2023-11-01,4.0,40.44314205043467,-79.99168009519185,POINT (409845.57982172223 125641.19103963203),0.38,NA,82.801,267.2
684828449-684844055,img_684828449-684844055_h1_011.png,qlNruhx5Dngi5EMhjwZaFw,2023-11-01,41.0,40.44314205043467,-79.99168009519185,POINT (409845.57982172223 125641.19103963203),0.38,NA,642.41,6.2
684828449-684844055,img_684828449-684844055_h0_010.png,qlNruhx5Dngi5EMhjwZaFw,2023-11-01,40.0,40.44314205043467,-79.99168009519185,POINT (409845.57982172223 125641.19103963203),0.38,NA,642.41,6.2
684828137-684842276,img_684828137-684842276_h1_013.png,X-r17wxPLOAoDCD3Z3j6HQ,2023-11-01,43.0,40.44295345180907,-79.99308778980983,POINT (409725.6634867006 125623.28809462358),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h1_017.png,X-r17wxPLOAoDCD3Z3j6HQ,2023-11-01,47.0,40.44295345180907,-79.99308778980983,POINT (409725.6634867006 125623.28809462358),0.38,NA,203.91099999999997,219.7
684828137-684842276,img_684828137-684842276_h0_012.png,X-r17wxPLOAoDCD3Z3j6HQ,2023-11-01,42.0,40.44295345180907,-79.99308778980983,POINT (409725.6634867006 125623.28809462358),0.38,NA,152.79,216.8
684842330-684842331,img_684842330-684842331_h0_016.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,42.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,186.197,229.7
684842311-684842331,img_684842311-684842331_h1_007.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,15.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,293.606,198.7
684842330-684842331,img_684842330-684842331_h1_017.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,43.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h1_011.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,37.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h1_015.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,41.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,203.91099999999997,219.7
684842276-1362263187,img_684842276-1362263187_h0_014.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,40.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,203.91099999999997,219.7
684828137-684842276,img_684828137-684842276_h0_010.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,36.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,152.79,216.8
684842311-684842331,img_684842311-684842331_h0_006.png,b8-MhoR01HUOCTbznoJCuw,2023-11-01,14.0,40.44301619319739,-79.99300228945876,POINT (409733.0915899391 125630.06835303131),0.38,NA,293.606,198.7
684842330-684842331,img_684842330-684842331_h1_015.png,NBK-GwoEjhMpI_bfVh5Luw,2023-11-01,37.0,40.4430760872801,-79.99291414379928,POINT (409740.7359957654 125636.52686073839),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h1_009.png,NBK-GwoEjhMpI_bfVh5Luw,2023-11-01,33.0,40.4430760872801,-79.99291414379928,POINT (409740.7359957654 125636.52686073839),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h0_012.png,NBK-GwoEjhMpI_bfVh5Luw,2023-11-01,36.0,40.4430760872801,-79.99291414379928,POINT (409740.7359957654 125636.52686073839),0.38,NA,203.91099999999997,219.7
684842330-684842331,img_684842330-684842331_h0_014.png,NBK-GwoEjhMpI_bfVh5Luw,2023-11-01,36.0,40.4430760872801,-79.99291414379928,POINT (409740.7359957654 125636.52686073839),0.38,NA,186.197,229.7
684842276-1362263187,img_684842276-1362263187_h1_013.png,NBK-GwoEjhMpI_bfVh5Luw,2023-11-01,37.0,40.4430760872801,-79.99291414379928,POINT (409740.7359957654 125636.52686073839),0.38,NA,203.91099999999997,219.7
105012363-4599846705,img_105012363-4599846705_h0_016.png,CAGFv_li1kn4LwhCZ1lVQA,2023-11-01,36.0,40.44197451140743,-79.99450800491034,POINT (409602.45446686225 125517.68392336479),0.38,Seventh Avenue,74.32900000000001,115.9
105963772-106056474,img_105963772-106056474_h1_005.png,CAGFv_li1kn4LwhCZ1lVQA,2023-11-01,9.0,40.44197451140743,-79.99450800491034,POINT (409602.45446686225 125517.68392336479),0.38,Grant Street,198.53300000000002,26.8
104572642-106056474,img_104572642-106056474_h0_024.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,62.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Grant Street,173.656,27.2
4599846705-4599846707,img_4599846705-4599846707_h1_003.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,7.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Grant Street,173.75199999999998,207.1
104572642-106056474,img_104572642-106056474_h1_025.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,63.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Grant Street,173.656,27.2
4599846705-4599846707,img_4599846705-4599846707_h0_002.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,6.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Grant Street,173.75199999999998,207.1
105963772-106056474,img_105963772-106056474_h1_007.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,13.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Grant Street,198.53300000000002,26.8
105963772-106056474,img_105963772-106056474_h0_006.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,12.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Grant Street,198.53300000000002,26.8
105012363-4599846705,img_105012363-4599846705_h1_015.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,31.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Seventh Avenue,74.32900000000001,115.9
105012363-4599846705,img_105012363-4599846705_h0_014.png,BYhAYMl_-tzDu3fVq1gXSA,2023-11-01,30.0,40.44201268337848,-79.99461048408666,POINT (409593.8709361814 125522.14206638823),0.38,Seventh Avenue,74.32900000000001,115.9
684842311-1362263182,img_684842311-1362263182_h0_004.png,cw0Dt_dJDcQ3EqGD8J0pnA,2023-11-01,18.0,40.44215912167022,-79.99382733874167,POINT (409660.70249906025 125536.70889913889),0.38,NA,207.123,151.8
684842320-684842330,img_684842320-684842330_h1_045.png,cw0Dt_dJDcQ3EqGD8J0pnA,2023-11-01,139.0,40.44215912167022,-79.99382733874167,POINT (409660.70249906025 125536.70889913889),0.38,NA,314.797,352.3
106056474-106056485,img_106056474-106056485_h1_009.png,cw0Dt_dJDcQ3EqGD8J0pnA,2023-11-01,21.0,40.44215912167022,-79.99382733874167,POINT (409660.70249906025 125536.70889913889),0.38,Seventh Avenue,67.06700000000001,115.5
106056474-106056485,img_106056474-106056485_h0_008.png,cw0Dt_dJDcQ3EqGD8J0pnA,2023-11-01,20.0,40.44215912167022,-79.99382733874167,POINT (409660.70249906025 125536.70889913889),0.38,Seventh Avenue,67.06700000000001,115.5
684842311-1362263182,img_684842311-1362263182_h1_005.png,cw0Dt_dJDcQ3EqGD8J0pnA,2023-11-01,19.0,40.44215912167022,-79.99382733874167,POINT (409660.70249906025 125536.70889913889),0.38,NA,207.123,151.8
684842320-684842330,img_684842320-684842330_h1_047.png,ooLzk4MNk6fx2boO3uPQ1Q,2023-11-01,143.0,40.44223195440098,-79.99376931505364,POINT (409665.82892560284 125544.66847867782),0.38,NA,314.797,352.3
684842320-684842330,img_684842320-684842330_h0_046.png,ooLzk4MNk6fx2boO3uPQ1Q,2023-11-01,142.0,40.44223195440098,-79.99376931505364,POINT (409665.82892560284 125544.66847867782),0.38,NA,314.797,352.3
684842330-684842331,img_684842330-684842331_h0_032.png,ooLzk4MNk6fx2boO3uPQ1Q,2023-11-01,76.0,40.44223195440098,-79.99376931505364,POINT (409665.82892560284 125544.66847867782),0.38,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h1_033.png,ooLzk4MNk6fx2boO3uPQ1Q,2023-11-01,77.0,40.44223195440098,-79.99376931505364,POINT (409665.82892560284 125544.66847867782),0.38,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h0_028.png,XXIQYIxy33TD2X9vEged8w,2023-11-01,68.0,40.44230491645976,-79.99370924342996,POINT (409671.1293908689 125552.63800387677),0.38,NA,186.197,229.7
106056474-106056485,img_106056474-106056485_h0_004.png,d_iJF_PZvwGsm3IRlG66Ug,2023-11-01,12.0,40.44192250343242,-79.99404432992621,POINT (409641.63198054757 125510.91132148376),0.38,Seventh Avenue,67.06700000000001,115.5
684828139-684828146,img_684828139-684828146_h0_002.png,d_iJF_PZvwGsm3IRlG66Ug,2023-11-01,4.0,40.44192250343242,-79.99404432992621,POINT (409641.63198054757 125510.91132148376),0.38,NA,47.888999999999996,177.4
684800917-684828139,img_684800917-684828139_h0_002.png,d_iJF_PZvwGsm3IRlG66Ug,2023-11-01,4.0,40.44192250343242,-79.99404432992621,POINT (409641.63198054757 125510.91132148376),0.38,Bigelow Square,117.64,208.9
106056474-106056485,img_106056474-106056485_h1_005.png,d_iJF_PZvwGsm3IRlG66Ug,2023-11-01,13.0,40.44192250343242,-79.99404432992621,POINT (409641.63198054757 125510.91132148376),0.38,Seventh Avenue,67.06700000000001,115.5
684800917-684828139,img_684800917-684828139_h1_003.png,d_iJF_PZvwGsm3IRlG66Ug,2023-11-01,5.0,40.44192250343242,-79.99404432992621,POINT (409641.63198054757 125510.91132148376),0.38,Bigelow Square,117.64,208.9
684828139-684828146,img_684828139-684828146_h1_003.png,d_iJF_PZvwGsm3IRlG66Ug,2023-11-01,5.0,40.44192250343242,-79.99404432992621,POINT (409641.63198054757 125510.91132148376),0.38,NA,47.888999999999996,177.4
105963772-106056474,img_105963772-106056474_h1_019.png,aqcbO9fKUrOiTw0NYPSLBQ,2023-11-01,63.0,40.4430123199114,-79.99432642618994,POINT (409620.782435703 125632.49210445063),0.38,Grant Street,198.53300000000002,26.8
105963772-106056474,img_105963772-106056474_h0_018.png,aqcbO9fKUrOiTw0NYPSLBQ,2023-11-01,62.0,40.4430123199114,-79.99432642618994,POINT (409620.782435703 125632.49210445063),0.38,Grant Street,198.53300000000002,26.8
4599846701-4599846705,img_4599846701-4599846705_h0_006.png,1fY6ICmIS1ZXsuNOpsRghw,2023-11-01,18.0,40.44309262628556,-79.99427292524469,POINT (409625.5463650727 125641.29100294966),0.38,Grant Street,201.98499999999999,206.6
105963772-106056474,img_105963772-106056474_h1_021.png,1fY6ICmIS1ZXsuNOpsRghw,2023-11-01,67.0,40.44309262628556,-79.99427292524469,POINT (409625.5463650727 125641.29100294966),0.38,Grant Street,198.53300000000002,26.8
684828137-684842276,img_684828137-684842276_h1_021.png,WWJoOPFR-naXqDufR1t8eg,2023-11-01,63.0,40.44260989866181,-79.99345718107966,POINT (409693.3668877246 125585.94867410215),0.38,NA,152.79,216.8
684842276-1362263187,img_684842276-1362263187_h0_020.png,WWJoOPFR-naXqDufR1t8eg,2023-11-01,62.0,40.44260989866181,-79.99345718107966,POINT (409693.3668877246 125585.94867410215),0.38,NA,203.91099999999997,219.7
684842276-1362263187,img_684842276-1362263187_h1_021.png,WWJoOPFR-naXqDufR1t8eg,2023-11-01,63.0,40.44260989866181,-79.99345718107966,POINT (409693.3668877246 125585.94867410215),0.38,NA,203.91099999999997,219.7
684842330-684842331,img_684842330-684842331_h0_026.png,WWJoOPFR-naXqDufR1t8eg,2023-11-01,64.0,40.44260989866181,-79.99345718107966,POINT (409693.3668877246 125585.94867410215),0.38,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h1_027.png,WWJoOPFR-naXqDufR1t8eg,2023-11-01,65.0,40.44260989866181,-79.99345718107966,POINT (409693.3668877246 125585.94867410215),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h0_020.png,WWJoOPFR-naXqDufR1t8eg,2023-11-01,62.0,40.44260989866181,-79.99345718107966,POINT (409693.3668877246 125585.94867410215),0.38,NA,152.79,216.8
684842330-684842331,img_684842330-684842331_h1_029.png,XXIQYIxy33TD2X9vEged8w,2023-11-01,69.0,40.44230491645976,-79.99370924342996,POINT (409671.1293908689 125552.63800387677),0.38,NA,186.197,229.7
104633450-684842626,img_104633450-684842626_h1_009.png,exk24f_P3-GRH9wjl1y3oA,2023-11-01,27.0,40.4435077449497,-79.99399620451949,POINT (409650.1857726624 125686.77385049031),0.38,Liberty Avenue,74.504,70.6
104633450-684842626,img_104633450-684842626_h0_008.png,exk24f_P3-GRH9wjl1y3oA,2023-11-01,26.0,40.4435077449497,-79.99399620451949,POINT (409650.1857726624 125686.77385049031),0.38,Liberty Avenue,74.504,70.6
104633450-684842626,img_104633450-684842626_h1_007.png,6sRL_SoIGRKclCxRJDVQIg,2023-05-01,25.0,40.4436747258459,-79.99401446487198,POINT (409649.10823825235 125705.34856125052),0.89,Liberty Avenue,74.504,70.6
104633450-684842626,img_104633450-684842626_h0_006.png,6sRL_SoIGRKclCxRJDVQIg,2023-05-01,24.0,40.4436747258459,-79.99401446487198,POINT (409649.10823825235 125705.34856125052),0.89,Liberty Avenue,74.504,70.6
4599846701-4599846705,img_4599846701-4599846705_h1_001.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,1.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Grant Street,201.98499999999999,206.6
684842626-4599846701,img_684842626-4599846701_h1_004.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,23.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Liberty Avenue,43.171,101.9
2634770647-4599846701,img_2634770647-4599846701_h0_002.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,4.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Liberty Avenue,11.786,214.3
105963772-4599846701,img_105963772-4599846701_h0_000.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,0.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Liberty Avenue,10.579,135.4
684842626-4599846701,img_684842626-4599846701_h0_003.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,22.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Liberty Avenue,43.171,101.9
4599846701-4599846705,img_4599846701-4599846705_h1_007.png,1fY6ICmIS1ZXsuNOpsRghw,2023-11-01,19.0,40.44309262628556,-79.99427292524469,POINT (409625.5463650727 125641.29100294966),0.38,Grant Street,201.98499999999999,206.6
105963772-106056474,img_105963772-106056474_h0_020.png,1fY6ICmIS1ZXsuNOpsRghw,2023-11-01,66.0,40.44309262628556,-79.99427292524469,POINT (409625.5463650727 125641.29100294966),0.38,Grant Street,198.53300000000002,26.8
4599846701-4599846705,img_4599846701-4599846705_h0_004.png,GSEhXOPnsGjgfiWC-G3vfg,2023-11-01,12.0,40.44317298716974,-79.9942191682809,POINT (409630.3321500398 125650.0954034647),0.38,Grant Street,201.98499999999999,206.6
4599846701-4599846705,img_4599846701-4599846705_h1_005.png,GSEhXOPnsGjgfiWC-G3vfg,2023-11-01,13.0,40.44317298716974,-79.9942191682809,POINT (409630.3321500398 125650.0954034647),0.38,Grant Street,201.98499999999999,206.6
105963772-106056474,img_105963772-106056474_h0_022.png,GSEhXOPnsGjgfiWC-G3vfg,2023-11-01,70.0,40.44317298716974,-79.9942191682809,POINT (409630.3321500398 125650.0954034647),0.38,Grant Street,198.53300000000002,26.8
105963772-106056474,img_105963772-106056474_h1_023.png,GSEhXOPnsGjgfiWC-G3vfg,2023-11-01,71.0,40.44317298716974,-79.9942191682809,POINT (409630.3321500398 125650.0954034647),0.38,Grant Street,198.53300000000002,26.8
4599846701-4599846705,img_4599846701-4599846705_h1_009.png,4EtPoQCmyJt5XNsy5-rVog,2023-11-01,25.0,40.44325293072004,-79.9941659232555,POINT (409635.07333011716 125658.85458546306),0.38,Grant Street,201.98499999999999,206.6
105963772-106056474,img_105963772-106056474_h0_014.png,4EtPoQCmyJt5XNsy5-rVog,2023-11-01,38.0,40.44325293072004,-79.9941659232555,POINT (409635.07333011716 125658.85458546306),0.38,Grant Street,198.53300000000002,26.8
